-2.261229,-2.227647,3.700662,0.822985,-1.337555,1.805968,-0.588711,-2.251019,-0.156262,-0.695227
1.669265,-1.567271,2.677863,1.061630,-1.599246,-1.343913,5.539642,2.824639,2.757681,0.420494
0.770887,3.516612,0.375302,5.502505,-0.401101,2.641601,-1.882612,-2.487253,2.375592,1.060524
-3.320062,0.554415,-1.022831,3.942719,-1.879281,2.885321,0.033009,0.511891,-0.199959,-0.879953
-2.639278,-2.296071,1.081736,1.114789,1.107562,1.438149,-2.633733,4.005928,2.322680,-0.938591
3.022380,-0.068404,-0.106743,-0.870885,-1.190239,0.076311,1.418002,3.505321,-0.401278,0.470516
0.813649,2.128091,-1.366735,-3.694732,-1.034678,2.198157,1.116556,1.284795,1.556864,0.664433
0.602892,-0.906772,-1.917214,-4.046077,-2.163688,0.697519,1.620016,-0.881592,1.560174,0.084197
3.088176,0.315284,-2.345389,0.957167,6.035883,1.987030,-3.370212,-2.300274,0.112254,-1.927965
-2.098098,-0.886993,2.034785,1.143489,2.884429,-1.548316,-0.435386,1.605907,1.993661,2.237450
2.867953,0.771709,-0.976684,-0.472348,-0.436725,-3.241456,2.681536,-1.848622,0.459634,-1.705299
-0.054551,1.706716,1.262082,0.199505,-3.149153,0.595939,1.144239,-1.779306,-2.880581,1.731522
3.341890,-0.282002,-1.295592,-3.046423,1.205682,-0.130034,-2.425801,-2.002918,1.534819,-0.738871
-1.679967,1.207383,0.027462,-1.140431,1.532306,-0.620048,0.309215,-1.341067,-2.198328,-1.056210
3.389337,2.124743,-1.645830,1.282903,2.873747,1.263769,-1.281856,-1.346708,-1.496184,1.510375
-0.059481,-1.421617,-5.148114,0.482872,-1.149361,1.172960,1.604294,4.205104,-3.844439,1.947043
0.136011,1.367540,-0.574761,0.261891,1.319571,-1.449110,0.621564,1.061124,2.755318,-0.088140
0.996657,-0.018378,2.578851,0.311299,0.936143,-0.330169,-0.035587,-0.338789,1.220992,0.094401
