  1.00000000,  1.29599338
  1.00000000,  1.21143237
  1.00000000, -1.91057454
  1.00000000,  0.60314266
  1.00000000, -2.23553238
  1.00000000,  0.18238924
  1.00000000, -1.14189707
  1.00000000,  0.15390226
  1.00000000,  1.28844058
  1.00000000,  0.61832061
  1.00000000,  0.84102195
  1.00000000, -1.50252017
  1.00000000, -3.19484345
  1.00000000, -2.85158192
  1.00000000, -2.25865561
  1.00000000, -0.63634740
  1.00000000,  1.19810513
  1.00000000,  2.69531860
  1.00000000, -3.19301936
  1.00000000,  1.91412735
  1.00000000,  1.89606286
  1.00000000, -0.27709855
  1.00000000, -0.62216000
  1.00000000,  0.17459101
  1.00000000,  0.74603353
  1.00000000, -0.57564767
  1.00000000, -2.46658142
  1.00000000,  0.61937973
  1.00000000, -0.84260386
  1.00000000,  0.21002935
  1.00000000, -1.39741159
  1.00000000,  0.63486485
  1.00000000, -0.72710928
  1.00000000, -0.42933785
  1.00000000, -0.51503313
  1.00000000, -1.44776544
  1.00000000, -2.80951201
  1.00000000, -1.25695871
  1.00000000,  2.00467510
  1.00000000, -0.08832759
  1.00000000,  0.13512600
  1.00000000, -0.16116139
  1.00000000, -2.58401903
  1.00000000,  1.89188960
  1.00000000,  1.40744454
  1.00000000, -0.03302448
  1.00000000, -2.64776852
  1.00000000, -1.31647969
  1.00000000,  5.56534322
  1.00000000,  1.69388082
  1.00000000,  0.72140130
  1.00000000, -1.43275739
  1.00000000,  1.67161013
  1.00000000,  2.15083723
  1.00000000,  0.26184125
  1.00000000, -1.02267584
  1.00000000, -1.10111465
  1.00000000,  2.81105260
  1.00000000,  1.03303392
  1.00000000, -1.04432518
  1.00000000,  0.32904936
  1.00000000,  1.40780682
  1.00000000,  3.09265941
  1.00000000,  2.22831011
  1.00000000, -1.20894096
  1.00000000, -3.15852000
  1.00000000,  0.39655266
  1.00000000,  2.36533582
  1.00000000, -0.98308128
  1.00000000,  2.31936535
  1.00000000,  2.47554222
  1.00000000,  0.13654089
  1.00000000, -1.42109326
  1.00000000,  2.73654815
  1.00000000,  3.71021866
  1.00000000,  1.53269441
  1.00000000,  0.09187925
  1.00000000,  4.00252113
  1.00000000,  1.25242660
  1.00000000, -2.21679825
  1.00000000, -1.91983410
  1.00000000, -0.18379307
  1.00000000, -1.36649098
  1.00000000, -1.86092184
  1.00000000, -0.77044850
  1.00000000, -1.69239976
  1.00000000, -2.36207779
  1.00000000, -1.65709645
  1.00000000, -1.88840928
  1.00000000, -0.54401683
  1.00000000, -3.48917619
  1.00000000, -0.94347488
  1.00000000, -1.93598361
  1.00000000,  0.88213714
  1.00000000,  2.62486132
  1.00000000,  0.35187415
  1.00000000, -2.38057461
  1.00000000, -3.08903084
  1.00000000,  3.04033726
  1.00000000,  0.11047216
  1.00000000, -2.52271374
  1.00000000, -1.41729063
  1.00000000, -0.09460515
  1.00000000,  0.37948875
  1.00000000, -1.80174067
  1.00000000, -2.71528491
  1.00000000,  1.31627939
  1.00000000, -3.24970033
  1.00000000, -0.83904474
  1.00000000,  2.32543123
  1.00000000,  2.06433319
  1.00000000,  3.99834769
  1.00000000, -0.28595251
  1.00000000, -2.65361852
  1.00000000, -3.04725965
  1.00000000,  0.16895192
  1.00000000, -1.42780189
  1.00000000, -2.70492122
