-1.787702,-2.801451,0.124050,1.094356,-0.336835,3.330371,1.044869,-0.322515,1.869918,1.925620
-0.557772,-3.595000,-0.247998,1.892071,-0.904792,0.834619,1.788844,-0.118777,0.249734,1.769219
-0.965108,-0.696906,-0.331547,1.304172,-0.609667,3.508957,1.695562,1.925169,2.334503,1.483032
1.870742,0.192168,1.488514,-0.495566,-0.411735,1.172202,1.389840,0.310358,1.076735,-0.912488
-0.448642,-1.214231,-1.385791,2.189160,-0.618014,0.154599,5.075866,1.568369,-0.818774,-2.859915
1.340027,-0.825373,-0.127126,2.257773,-2.107220,-2.330966,-0.466462,0.360536,1.640777,-2.619817
2.753487,-1.742237,-0.189004,2.858217,0.944640,-4.044027,0.700222,-0.490162,-0.274917,0.202691
2.240123,0.156505,0.699092,1.019871,-0.478519,0.610509,1.342914,-1.727695,1.024096,0.420415
1.222984,-0.924962,1.201207,0.341672,0.293964,-0.935434,1.037092,0.557341,1.320737,0.142852
-0.448701,-2.184623,-2.647151,1.652819,6.249622,-3.205351,0.863991,1.707005,-4.744295,-0.997586
2.332857,-6.558817,5.517364,0.611697,1.151422,0.170055,0.900295,2.640313,0.108827,2.413643
0.463595,-0.704698,2.271212,-0.361480,-3.712622,0.875566,-0.274259,-2.148271,1.489804,0.559592
0.971692,-0.154531,2.316362,-0.187109,2.006963,7.610879,-2.057917,-1.341773,-0.244516,-2.905555
0.763308,0.390660,2.377502,2.890940,-1.631038,-0.788549,0.933536,-2.219562,2.508554,-2.344397
1.718460,2.617463,-1.333714,0.300981,0.727506,2.532309,2.031582,-1.247515,-0.726469,-0.818819
1.351030,1.309751,-2.240748,0.167832,2.655960,1.353016,-4.087031,2.570522,-1.328592,-3.439742
-1.316034,0.227676,-0.873641,1.551522,1.576106,0.535956,2.736624,-1.382748,-1.917643,3.027038
-0.772709,2.921567,3.070482,1.588651,0.451925,0.216053,1.631082,-1.242223,-1.787264,0.613523
2.549645,0.255442,-0.372463,-0.807678,2.949168,-0.024726,0.027236,-0.057055,1.628647,-0.357843
-1.033440,2.774934,5.111897,1.848307,-0.900937,1.533299,-1.069386,0.340381,1.002355,2.002194
-3.832454,-2.201608,-3.370144,-0.806507,-1.693867,0.647632,0.649499,0.623906,0.440690,-2.231974
-0.252331,-4.035102,1.813866,2.465117,-3.786829,-1.719337,-0.773367,-2.085046,-3.806641,0.286052
-1.249075,0.163187,1.363233,-0.427600,-0.883726,-1.656219,1.897735,-1.121710,-3.150624,-1.280328
3.301599,1.891922,-2.388731,-2.103249,-0.742644,-0.387809,1.369151,-1.121905,1.305585,-0.436757
0.760932,-3.511311,0.065472,-1.133812,1.916182,0.191120,-1.581783,-0.441525,1.991450,-2.180288
0.311533,-3.794998,-2.576417,-2.833323,3.168798,0.492276,-0.887583,-2.381499,0.324069,-0.962288
0.132495,2.870313,1.489482,-1.406067,0.892907,0.318414,0.905360,2.229419,0.586183,0.424696
-1.213554,2.566238,-0.995824,2.378966,0.617156,-2.949676,0.088989,2.115890,-1.006118,3.407703
-1.592410,0.196264,3.567390,2.934033,-0.938346,-0.199633,2.781568,0.387083,-0.899151,-0.423689
3.891471,-3.067717,0.089435,1.963228,-1.393457,-2.110203,1.177327,-3.555675,-3.641243,0.985367
-0.977672,-1.164463,2.171765,-2.642774,0.899353,1.236626,-5.522905,-0.645207,1.112619,1.789135
2.149999,-2.930749,-0.963280,3.163026,0.664640,2.651780,-1.203301,1.437079,-0.292508,-0.346847
-2.994872,0.180716,0.509569,0.413647,-4.197703,0.384001,3.183398,2.366854,-3.529789,0.362589
-0.171228,0.554318,-1.612125,2.171555,-0.741492,0.572141,-0.881011,-2.086332,2.139451,-1.185996
0.937930,-4.737818,0.191096,-0.480787,-0.580380,-1.512784,3.475720,0.234894,-4.225607,-0.911307
2.897383,-1.631861,1.657031,-1.219044,-1.705563,-1.147505,2.180183,4.558401,2.146178,0.321502
-1.541179,0.212938,-0.321774,-0.381474,1.470048,-0.756780,0.721412,0.987311,-2.160347,-2.076786
-0.831188,4.164021,2.955282,-1.689901,0.728572,-0.274673,-0.616337,-1.012897,3.397619,-2.691018
0.185300,-0.054881,3.121177,3.103279,-3.117338,-2.328699,-2.975364,1.558527,-3.711350,2.142633
2.524687,-2.920525,0.192057,-2.393310,0.176881,2.302684,3.424083,-2.766776,-2.200617,1.159906
-0.798193,1.466974,-1.337921,-1.437812,4.141067,0.519169,-0.484571,-0.211833,3.671340,0.046583
4.645166,2.110000,2.834965,-2.389868,-0.085028,1.017437,0.248187,-1.859157,2.515462,-1.495897
3.682313,-2.397379,2.738421,-0.619009,-0.654333,1.250779,0.876851,-0.450641,-0.027222,-3.581759
-0.478776,-1.620427,2.204182,1.608827,3.681939,0.239763,2.521352,-1.568009,-1.054617,-0.228152
2.538850,-1.012061,-2.142360,-2.571342,2.954643,0.483916,-2.529009,0.679705,1.936799,1.417437
2.691571,-3.388659,2.668939,-0.846522,-1.153486,0.338574,-1.916542,-0.002932,-0.848064,2.546735
2.905515,-1.003486,-0.146064,-0.705337,0.119343,-2.105157,1.432135,0.455730,1.308554,-2.615557
-0.780702,-0.864528,-0.993079,3.161938,2.274638,-1.929417,0.570477,1.103599,2.689053,-2.741041
-0.790911,-0.024872,2.871404,3.025319,0.082632,-2.131299,-3.642959,1.281408,1.367044,1.628830
1.038128,-0.757211,-2.945086,1.193708,-1.503052,0.839234,-2.460830,-1.486905,-0.757295,0.062773
-1.081844,1.247821,-1.435909,1.320224,-1.364657,-1.689275,-2.620745,1.788068,2.089625,1.716301
0.413926,1.671314,3.395485,2.787630,-0.537825,-0.966509,-0.868166,0.838955,-0.318629,-1.343243
-5.005515,1.499721,1.224117,1.310423,0.013743,0.083328,0.547057,-2.744248,1.099043,-0.614204
-3.300037,3.053472,2.019427,1.641676,0.203962,2.532678,-0.262688,3.082609,0.301682,1.951669
1.321487,1.351672,4.941336,-0.495215,-1.713058,1.458461,0.872132,1.052177,1.392177,1.154091
-0.196262,2.605273,-2.175860,1.023412,-1.880351,1.318883,0.373304,-2.977243,-3.074074,-1.736169
-2.066769,3.911659,-4.270433,-3.150568,-2.023181,0.370434,-1.651267,0.081019,3.177533,-0.460193
1.294269,-1.873226,-0.444853,-1.278755,0.166798,1.578826,-0.043222,-0.829351,-0.391561,-2.589937
-2.379598,-2.753490,1.239192,-2.127062,-0.647518,0.254840,-1.046958,-0.441777,3.262531,-1.266254
1.423637,1.764480,2.245474,0.830448,0.833711,0.169644,-0.104300,-0.589991,0.244138,1.598750
-3.973670,-2.806870,4.132287,0.402359,1.595703,-0.071459,0.835684,-0.008995,-1.559126,2.596110
-0.735736,1.390803,-1.031241,-0.291777,0.178680,2.184550,-3.400409,0.477011,-1.743262,-1.991025
0.285818,3.774781,4.075448,0.678088,-3.063665,0.714583,4.108780,-1.220997,-4.126484,2.004895
1.350470,-3.332398,-2.189793,0.569459,-1.525809,3.365823,3.823124,-0.532684,0.524964,-3.353867
-2.743942,-0.801316,-2.160016,3.563361,2.063912,-0.483526,1.895516,0.500199,0.798383,0.173135
-1.985452,-2.509936,1.096411,4.506749,-0.816341,3.588775,-3.218603,1.254623,-1.632058,-2.443382
-0.143590,-1.809483,3.760575,2.076180,2.800644,4.358581,0.718264,-2.286701,-0.186273,0.844169
-0.878601,1.336518,0.314472,0.957010,-0.148596,-0.048496,0.100780,-0.979579,-1.463696,-0.956582
-1.962432,-3.766232,-0.135988,-0.316285,1.090290,-0.758319,-0.452445,-0.278553,-0.913779,-1.755402
0.926829,-0.160506,2.602926,0.417027,2.449014,0.426577,-0.895303,0.303567,3.494034,3.663374
1.645202,-1.019574,0.262263,1.795585,-0.539981,0.676513,-0.312765,0.637596,0.696043,-1.237797
-4.483401,1.112411,-1.426201,-1.885244,2.033209,2.827064,0.427442,2.677072,-0.100824,1.470210
-1.102106,0.834446,1.363299,1.647775,0.878205,-2.237427,3.004480,0.738614,0.377463,-2.593525
1.559985,-1.398698,2.960380,-3.183497,-0.375012,2.276723,1.071693,-1.627519,-0.528388,-1.749940
-1.929468,-1.075197,-0.469909,-2.065827,1.989188,-3.680539,2.146788,2.664823,-2.031191,3.054815
-1.148404,-0.590174,1.494208,-2.249732,0.972833,1.784835,-0.301877,0.172716,-0.396490,-2.105147
-1.172853,0.252272,3.330716,0.453302,-0.090521,0.928916,-4.196765,1.628781,-3.226762,-3.048460
-2.374007,-0.311308,2.483946,-3.496013,1.257034,3.907771,0.488811,-2.559242,1.564125,-0.027638
1.408549,-0.485754,-1.815803,-2.211597,-3.631893,1.568063,-0.302387,3.303981,0.855268,0.319608
2.199413,-0.066817,0.671058,-0.803879,3.330141,-0.331455,-1.240639,1.565385,-3.672881,-1.593955
-1.523844,1.652924,-0.672725,-0.702394,1.137734,5.659323,1.928864,1.687528,1.026111,0.242686
1.049608,-0.198222,1.920127,-1.769517,-1.895753,3.879654,2.825971,-0.246922,2.029158,1.211591
-3.789051,2.345187,-2.087999,-2.346965,0.313913,-0.807183,3.005094,-3.256796,0.614863,-0.435532
-3.760738,0.577189,3.072709,3.965039,-1.751055,3.252085,-4.203973,1.241796,2.286716,1.573674
1.048317,1.951465,-2.081316,-1.609444,1.471672,-0.134840,0.222410,-2.800593,-2.526965,-1.089174
-1.300973,2.495428,-0.472621,-0.388082,-1.954891,1.534061,1.033221,1.198152,-2.471166,-2.848140
-1.897677,-1.485206,2.199482,-3.200355,4.714529,2.469912,0.780548,-0.226321,1.743855,4.453516
-1.564785,3.262232,-2.275817,2.289793,-1.658348,2.767453,0.805435,0.889870,0.587030,-1.360147
0.762011,1.271938,0.372689,3.241274,-1.015847,1.464890,-0.644624,2.954666,2.004992,-2.093783
-0.442091,-1.482624,-2.544005,-1.019148,-1.487367,3.807052,2.501272,-1.975984,-4.412754,1.893880
-2.175779,0.340219,2.882652,1.971530,0.329762,1.646204,-1.830753,-0.765909,-2.548456,-0.597827
0.360738,-0.390756,5.205354,1.562330,4.544973,-0.846320,1.506228,3.028313,2.805495,-1.623964
-0.168615,1.300624,2.062081,0.658279,3.720696,1.702714,-0.409973,0.919753,-1.315068,6.969129
-4.883116,-3.733963,2.419425,3.561978,1.231483,1.948013,-2.123400,-0.312061,-1.110787,3.011888
-1.971972,0.461137,3.727918,-0.614820,0.606568,2.192391,1.623161,-0.132391,-0.908843,0.874837
-1.199840,2.173578,1.678612,-2.486839,-1.972732,-4.273125,1.136393,-1.926443,0.788026,-1.380936
