1.785331,-0.098715,0.600417,0.748620,-0.618469,0.292658,1.947192,-0.032040,-1.269116,-1.804520
0.366349,0.216261,3.525626,2.587455,-0.311875,-0.811577,4.113180,-1.034198,1.068130,1.606932
3.725881,3.450777,0.613192,2.066490,1.022014,0.076284,3.106297,-1.058830,2.616861,2.059176
-0.728951,3.967541,-0.401971,-1.914298,-1.402287,-0.143917,-1.887409,-2.268779,-3.570931,-0.237157
-0.301252,3.987067,-3.632740,-1.893562,-0.286798,2.088263,-0.127516,-1.231102,-0.213783,0.243244
-2.214874,1.749834,-0.500281,1.302580,1.173828,0.215886,-1.236511,2.855874,0.161322,0.649275
0.621954,-4.546712,-0.212096,0.025058,4.412611,1.417625,0.584374,-1.035535,-3.547539,1.380651
-0.182769,-2.463543,-3.230960,1.133911,-0.873925,-4.223797,1.340581,1.834569,-0.255639,-1.498405
-1.666054,-4.392949,-7.106738,4.101935,-3.279059,5.131015,-2.676585,2.415217,-0.136545,0.892168
0.743418,1.848780,-5.264606,-4.923387,0.135340,-3.309006,1.355407,-1.043006,-0.159051,-2.710645
0.402132,-3.392149,2.045072,-0.965386,2.363836,2.493341,-2.431894,-0.115417,0.358638,3.814431
1.346088,-2.372671,0.093097,4.230392,-3.423609,0.376829,0.742053,1.053056,1.279486,-2.692824
-3.555949,0.663434,2.160800,1.603628,-0.556303,2.162347,0.264857,2.366622,0.062838,3.202462
-0.420347,0.925233,4.037825,-2.293899,-2.462162,3.114743,0.765677,1.861040,-2.013850,-1.364044
2.586911,0.093887,0.009350,0.669250,1.358335,-0.514846,-0.050004,-2.094076,-2.754915,1.380593
-3.419353,2.060374,-0.287445,-1.790769,-0.238509,0.844442,-0.899561,0.595588,-1.941040,-0.839379
-0.462306,2.702632,1.350577,0.831121,2.755673,-0.560944,-2.581639,-0.679199,1.608262,1.191830
-0.608768,-1.606929,2.122014,-1.271452,-2.333017,-1.430212,2.950425,-0.178827,0.121575,2.932921
-0.609495,1.171787,0.996780,-1.051880,1.620883,-0.796498,1.874877,-0.506649,-1.765726,-4.207927
-0.883890,-0.937227,-1.994004,-1.245883,0.527882,-2.555225,-0.054843,-3.048166,-0.813000,1.327483
